RecordID,MAK,DocumentTypeCode,PropertyAddress,Suite,City,State,ZipCode,ZipCodePlus4,Latitude,Longitude,FIPSCode,APN,CensusKey,RecordingDate,SalesPrice
174,7318675316,DTGD,17 Sunny Slope,,Rancho Santa Margarita,CA,92688,5556,33.590288,-117.623454,06059,780-151-03,060590320653004,05-14-1997,270000
175,7891970632,DTGD,15 Sunny Slope,,Rancho Santa Margarita,CA,92688,5556,33.590400,-117.623347,06059,780-151-04,060590320653004,08-02-2019,660000
176,5899956981,DTGD,11 Sunny Slope,,Rancho Santa Margarita,CA,92688,5556,33.590510,-117.623245,06059,780-151-05,060590320653004,10-03-2000,395000
177,7850866295,DTGD,1 Sunny Slope,,Rancho Santa Margarita,CA,92688,5556,33.590814,-117.622630,06059,780-151-10,060590320653004,11-09-2015,737000
178,7245990829,DTGD,2 Sunny Slope,,Rancho Santa Margarita,CA,92688,5556,33.590681,-117.622534,06059,780-151-11,060590320653004,05-15-1997,222000
179,2406214254,DTGD,10 Sunny Slope,,Rancho Santa Margarita,CA,92688,5556,33.590345,-117.622897,06059,780-151-14,060590320653004,05-22-1997,228000
180,7591578085,DTGD,12 Sunny Slope,,Rancho Santa Margarita,CA,92688,5556,33.590244,-117.623010,06059,780-151-15,060590320653004,08-28-2014,650000
181,7624919283,DTGD,16 Sunny Slope,,Rancho Santa Margarita,CA,92688,5556,33.590131,-117.623104,06059,780-151-16,060590320653004,05-22-1997,204000
182,7270901376,DTGD,18 Sunny Slope,,Rancho Santa Margarita,CA,92688,5556,33.590018,-117.623210,06059,780-151-17,060590320653004,05-23-1997,225000
183,3787138432,DTGD,20 Sunny Slope,,Rancho Santa Margarita,CA,92688,5556,33.589890,-117.623336,06059,780-151-18,060590320653004,06-27-1997,258000
184,5374763240,DTGD,1 Legacy Way,,Rancho Santa Margarita,CA,92688,5565,33.590145,-117.626256,06059,780-171-01,060590320653005,12-21-1998,252000
185,2678058607,DTGD,11 Legacy Way,,Rancho Santa Margarita,CA,92688,5565,33.590390,-117.626684,06059,780-171-05,060590320653005,12-31-1998,320500
186,2901971845,DTGD,15 Legacy Way,,Rancho Santa Margarita,CA,92688,5565,33.590276,-117.626782,06059,780-171-06,060590320653005,06-11-2003,423000
187,1577219392,DTGD,17 Legacy Way,,Rancho Santa Margarita,CA,92688,5565,33.590198,-117.626871,06059,780-171-07,060590320653005,12-08-2009,430000
188,2842754515,DTGD,19 Legacy Way,,Rancho Santa Margarita,CA,92688,5565,33.590101,-117.626938,06059,780-171-08,060590320653005,04-06-1999,280000
189,4022370195,DTGD,21 Legacy Way,,Rancho Santa Margarita,CA,92688,5565,33.590014,-117.627019,06059,780-171-09,060590320653005,10-30-2003,221500
190,8966358891,DTGD,20 Legacy Way,,Rancho Santa Margarita,CA,92688,5566,33.589899,-117.626662,06059,780-171-30,060590320653006,06-28-2001,323000
191,4325025773,DTGD,18 Legacy Way,,Rancho Santa Margarita,CA,92688,5566,33.589980,-117.626582,06059,780-171-31,060590320653006,02-27-2004,550000
192,3330928616,DTGD,11 Tradition Ln,,Rancho Santa Margarita,CA,92688,5572,33.589699,-117.626561,06059,780-171-34,060590320653006,03-22-2001,324000
193,8628436276,DTGD,15 Tradition Ln,,Rancho Santa Margarita,CA,92688,5572,33.589603,-117.626626,06059,780-171-35,060590320653006,04-19-2021,842000
194,3577646829,DTTD,16 Tradition Ln,,Rancho Santa Margarita,CA,92688,5578,33.589449,-117.626350,06059,780-171-46,060590320653005,03-21-2012,360100
195,8763300661,DTGD,18 Tradition Ln,,Rancho Santa Margarita,CA,92688,5578,33.589377,-117.626223,06059,780-171-47,060590320653005,10-26-2001,343000
196,7871629004,DTGD,20 Tradition Ln,,Rancho Santa Margarita,CA,92688,5578,33.589309,-117.626098,06059,780-171-48,060590320653005,10-10-2013,610000
197,2320643297,DTGD,10 Tradition Ln,,Rancho Santa Margarita,CA,92688,5578,33.589557,-117.626234,06059,780-171-50,060590320653005,09-07-2001,322000
198,5789205402,DTGD,2 Tradition Ln,,Rancho Santa Margarita,CA,92688,5578,33.589892,-117.625976,06059,780-171-53,060590320653005,12-16-1998,252000
199,2712848245,DTGD,1 Lark Dr,,Rancho Santa Margarita,CA,92688,8746,33.586558,-117.623059,06059,780-192-04,060590320654006,10-01-1999,380000
200,4837906372,DTGD,11 Lark Dr,,Rancho Santa Margarita,CA,92688,8701,33.586783,-117.622432,06059,780-192-07,060590320654006,10-28-1998,291000
201,8251217545,DTGD,15 Lark Dr,,Rancho Santa Margarita,CA,92688,8701,33.586828,-117.622242,06059,780-192-08,060590320654006,09-18-1998,287500
202,5375908621,DTGD,17 Lark Dr,,Rancho Santa Margarita,CA,92688,8701,33.586866,-117.622051,06059,780-192-09,060590320654006,08-30-2002,505000
203,2191706707,DTGD,19 Lark Dr,,Rancho Santa Margarita,CA,92688,8701,33.586911,-117.621876,06059,780-192-10,060590320654006,09-18-1998,277000
204,5661098984,DTGD,21 Lark Dr,,Rancho Santa Margarita,CA,92688,8701,33.586970,-117.621677,06059,780-192-11,060590320654006,09-30-1998,279500
205,8988025490,DTGD,2 Spring View Way,,Rancho Santa Margarita,CA,92688,8705,33.586749,-117.621347,06059,780-192-13,060590320654006,02-15-2001,398000
206,9175713623,DTGD,10 Spring View Way,,Rancho Santa Margarita,CA,92688,8705,33.586082,-117.621464,06059,780-192-17,060590320654006,05-04-2007,840000
207,8111113528,DTGD,1 Elm Pl,,Rancho Santa Margarita,CA,92688,8706,33.586229,-117.621139,06059,780-192-18,060590320654006,09-12-2011,600000
208,8138025229,DTGD,2 Elm Pl,,Rancho Santa Margarita,CA,92688,8706,33.585696,-117.621124,06059,780-192-21,060590320654006,09-22-1998,321000
209,6153839330,DTGD,18 Spring View Way,,Rancho Santa Margarita,CA,92688,8704,33.585727,-117.621388,06059,780-192-22,060590320654006,06-02-2005,849000
210,1889721760,DTGD,20 Spring View Way,,Rancho Santa Margarita,CA,92688,8704,33.585570,-117.621338,06059,780-192-23,060590320654006,09-30-1998,294000
211,2225907586,DTGD,19 Spring View Way,,Rancho Santa Margarita,CA,92688,8703,33.585560,-117.621762,06059,780-192-40,060590320654008,07-18-2006,775000
212,9601521988,DTGD,17 Spring View Way,,Rancho Santa Margarita,CA,92688,8703,33.585692,-117.621805,06059,780-192-41,060590320654008,05-07-2015,725000
213,3477607760,DTGD,15 Spring View Way,,Rancho Santa Margarita,CA,92688,8703,33.585825,-117.621847,06059,780-192-42,060590320654008,09-29-1998,300000
214,6751444678,DTGD,11 Spring View Way,,Rancho Santa Margarita,CA,92688,8703,33.585963,-117.621887,06059,780-192-43,060590320654008,09-29-1998,321500
215,3314662584,DTGD,18 Lark Dr,,Rancho Santa Margarita,CA,92688,8702,33.586462,-117.621848,06059,780-192-46,060590320654008,07-09-2015,779000
216,5873313821,DTGD,16 Lark Dr,,Rancho Santa Margarita,CA,92688,8702,33.586419,-117.622054,06059,780-192-47,060590320654008,09-23-1998,293000
217,7537767512,DTGD,12 Lark Dr,,Rancho Santa Margarita,CA,92688,8702,33.586412,-117.622247,06059,780-192-48,060590320654008,05-09-2003,460000
218,5223311305,DTGD,10 Lark Dr,,Rancho Santa Margarita,CA,92688,8702,33.586363,-117.622456,06059,780-192-49,060590320654008,09-08-1999,315000
219,7287252322,DTGD,12 Rolling Rdg,,Rancho Santa Margarita,CA,92688,8747,33.586132,-117.622363,06059,780-192-50,060590320654008,09-10-1999,343000
220,4797564609,DTGD,14 Rolling Rdg,,Rancho Santa Margarita,CA,92688,8747,33.585977,-117.622347,06059,780-192-51,060590320654008,09-14-1999,345000
221,1821734200,DTGD,16 Rolling Rdg,,Rancho Santa Margarita,CA,92688,8747,33.585830,-117.622314,06059,780-192-52,060590320654008,09-14-1999,312000
222,4542837591,DTGD,18 Rolling Rdg,,Rancho Santa Margarita,CA,92688,8711,33.585696,-117.622280,06059,780-192-53,060590320654008,12-17-1998,280000
223,3902902897,DTGD,20 Rolling Rdg,,Rancho Santa Margarita,CA,92688,8711,33.585561,-117.622244,06059,780-192-54,060590320654008,12-18-1998,339000
224,6534341160,DTGD,21 Rolling Rdg,,Rancho Santa Margarita,CA,92688,8708,33.585391,-117.622644,06059,780-192-66,060590320654012,03-25-2019,835000
225,7034879930,DTGD,19 Rolling Rdg,,Rancho Santa Margarita,CA,92688,8708,33.585523,-117.622688,06059,780-192-67,060590320654012,12-17-1998,331000
226,7237474126,DTGD,17 Rolling Rdg,,Rancho Santa Margarita,CA,92688,8708,33.585669,-117.622732,06059,780-192-68,060590320654012,03-04-2022,1435000
227,6445181339,DTGD,10 Lost Cyn,,Rancho Santa Margarita,CA,92688,8740,33.581750,-117.621910,06059,780-193-15,060590320654006,09-15-1999,477500
228,3017823427,DTGD,12 Lost Cyn,,Rancho Santa Margarita,CA,92688,8740,33.581620,-117.621926,06059,780-193-16,060590320654006,06-06-2007,1165000
229,6758469743,DTGD,16 Lost Cyn,,Rancho Santa Margarita,CA,92688,8740,33.581483,-117.621897,06059,780-193-17,060590320654006,09-02-1999,457000
230,3031468157,DTGD,18 Lost Cyn,,Rancho Santa Margarita,CA,92688,8740,33.581337,-117.621950,06059,780-193-18,060590320654006,08-27-1999,531500
231,2406768389,DTGD,19 Lost Cyn,,Rancho Santa Margarita,CA,92688,8740,33.581328,-117.622584,06059,780-193-19,060590320654006,09-15-1999,552500
232,7492842100,DTGD,17 Lost Cyn,,Rancho Santa Margarita,CA,92688,8740,33.581478,-117.622605,06059,780-193-20,060590320654006,04-06-2012,680000
233,9565264366,DTGD,15 Lost Cyn,,Rancho Santa Margarita,CA,92688,8740,33.581613,-117.622573,06059,780-193-21,060590320654006,09-15-1999,478000
234,2938893598,DTGD,11 Lost Cyn,,Rancho Santa Margarita,CA,92688,8740,33.581746,-117.622522,06059,780-193-22,060590320654006,07-29-2016,1067000
235,4507412803,DTGD,21 Shea Rdg,,Rancho Santa Margarita,CA,92688,8710,33.583480,-117.622911,06059,780-193-45,060590320654012,09-27-2001,530000
236,8939043436,DTGD,19 Shea Rdg,,Rancho Santa Margarita,CA,92688,8710,33.583605,-117.622842,06059,780-193-46,060590320654012,06-14-2002,555000
237,4039199736,DTGD,17 Shea Rdg,,Rancho Santa Margarita,CA,92688,8710,33.583730,-117.622774,06059,780-193-47,060590320654012,12-14-1998,452500
238,7167696600,DTGD,15 Shea Rdg,,Rancho Santa Margarita,CA,92688,8710,33.583856,-117.622707,06059,780-193-48,060590320654012,07-24-2003,775000
239,9098759268,DTGD,11 Shea Rdg,,Rancho Santa Margarita,CA,92688,8721,33.583982,-117.622641,06059,780-193-49,060590320654012,02-16-1999,464000
240,2234162448,DTGD,1 Shea Rdg,,Rancho Santa Margarita,CA,92688,8721,33.584625,-117.622310,06059,780-193-54,060590320654012,11-01-2002,640000
241,1414258860,DTGD,10 Shea Rdg,,Rancho Santa Margarita,CA,92688,8721,33.583845,-117.622166,06059,780-193-58,060590320654012,02-26-1999,412500
242,8192302154,DTGD,12 Shea Rdg,,Rancho Santa Margarita,CA,92688,8709,33.583720,-117.622236,06059,780-193-59,060590320654012,12-24-1998,404000
243,8926782176,DTGD,16 Shea Rdg,,Rancho Santa Margarita,CA,92688,8709,33.583596,-117.622306,06059,780-193-60,060590320654012,12-30-1998,441500
244,7199253387,DTGD,18 Shea Rdg,,Rancho Santa Margarita,CA,92688,8709,33.583472,-117.622376,06059,780-193-61,060590320654012,02-28-2005,865000
245,9752677868,DTGD,20 Shea Rdg,,Rancho Santa Margarita,CA,92688,8709,33.583347,-117.622446,06059,780-193-62,060590320654012,02-11-1999,450500
246,3497237231,DTGD,1 Radiance Ln,,Rancho Santa Margarita,CA,92688,8737,33.583307,-117.627160,06059,780-201-01,060590320654010,02-15-2022,1085000
247,4173502088,DTGD,11 Radiance Ln,,Rancho Santa Margarita,CA,92688,8712,33.584070,-117.627110,06059,780-201-06,060590320654010,03-01-2005,660000
248,3815583920,DTGD,15 Radiance Ln,,Rancho Santa Margarita,CA,92688,8712,33.584124,-117.626962,06059,780-201-07,060590320654010,03-02-2012,425000
249,6624878370,DTGD,17 Radiance Ln,,Rancho Santa Margarita,CA,92688,8712,33.584173,-117.626823,06059,780-201-08,060590320654010,01-20-1999,276000
250,1027780855,DTGD,19 Radiance Ln,,Rancho Santa Margarita,CA,92688,8712,33.584233,-117.626691,06059,780-201-09,060590320654010,12-22-1998,272000
251,5541718053,DTGD,21 Radiance Ln,,Rancho Santa Margarita,CA,92688,8712,33.584283,-117.626551,06059,780-201-10,060590320654010,12-23-1998,286500
252,5992872460,DTGD,16 Radiance Ln,,Rancho Santa Margarita,CA,92688,8713,33.583869,-117.626748,06059,780-202-02,060590320654018,12-23-1998,263500
253,8235958120,DTTD,18 Radiance Ln,,Rancho Santa Margarita,CA,92688,8713,33.583924,-117.626612,06059,780-202-03,060590320654018,01-20-2011,476976
254,4696215841,DTGD,20 Radiance Ln,,Rancho Santa Margarita,CA,92688,8713,33.583972,-117.626475,06059,780-202-04,060590320654018,03-06-2002,396000
255,6845903677,DTGD,21 Dancing Cloud Ct,,Rancho Santa Margarita,CA,92688,8720,33.583627,-117.625725,06059,780-202-15,060590320654018,04-29-1999,266500
256,5827119604,DTGD,19 Dancing Cloud Ct,,Rancho Santa Margarita,CA,92688,8720,33.583751,-117.625748,06059,780-202-16,060590320654018,12-18-2007,650000
257,3853987887,DTGD,17 Dancing Cloud Ct,,Rancho Santa Margarita,CA,92688,8720,33.583921,-117.625774,06059,780-202-17,060590320654018,04-30-1999,273500
258,7164862348,DTGD,15 Dancing Cloud Ct,,Rancho Santa Margarita,CA,92688,8720,33.583968,-117.625959,06059,780-202-18,060590320654018,04-30-1999,279500
259,5540327299,DTGD,11 Dancing Cloud Ct,,Rancho Santa Margarita,CA,92688,8720,33.583924,-117.626119,06059,780-202-19,060590320654018,07-08-1999,282000
260,9298460541,DTGD,1 Dancing Cloud Ct,,Rancho Santa Margarita,CA,92688,8720,33.583526,-117.626529,06059,780-202-24,060590320654018,06-11-1999,289500
261,3029254751,DTGD,2 Radiance Ln,,Rancho Santa Margarita,CA,92688,8713,33.583397,-117.626782,06059,780-202-28,060590320654018,09-17-1999,277000
262,1243468340,DTGD,1 Edmonton Way,,Rancho Santa Margarita,CA,92688,8733,33.584939,-117.625348,06059,780-211-01,060590320654010,03-31-1999,308000
263,6961822691,DTGD,11 Edmonton Way,,Rancho Santa Margarita,CA,92688,8733,33.585253,-117.625080,06059,780-211-04,060590320654010,03-30-1999,309000
264,9844740010,DTGD,15 Edmonton Way,,Rancho Santa Margarita,CA,92688,8733,33.585357,-117.624970,06059,780-211-05,060590320654010,07-11-2016,700000
265,2853839977,DTGD,17 Edmonton Way,,Rancho Santa Margarita,CA,92688,8731,33.585458,-117.624851,06059,780-211-06,060590320654010,01-06-2017,785000
266,6457055660,DTGD,19 Edmonton Way,,Rancho Santa Margarita,CA,92688,8731,33.585557,-117.624731,06059,780-211-07,060590320654010,04-09-1999,282000
267,5437924657,DTGD,21 Edmonton Way,,Rancho Santa Margarita,CA,92688,8731,33.585648,-117.624608,06059,780-211-08,060590320654010,05-18-2005,777500
268,8596058747,DTGD,2 Balmoral Pl,,Rancho Santa Margarita,CA,92688,8730,33.586023,-117.623500,06059,780-211-16,060590320654010,03-23-2005,745000
269,8047984282,DTGD,10 Balmoral Pl,,Rancho Santa Margarita,CA,92688,8730,33.585486,-117.623285,06059,780-211-20,060590320654010,06-16-1999,327000
270,5543889849,DTDE,12 Balmoral Pl,,Rancho Santa Margarita,CA,92688,8730,33.585337,-117.623275,06059,780-211-21,060590320654010,09-07-2017,799000
271,6095250832,DTGD,16 Balmoral Pl,,Rancho Santa Margarita,CA,92688,8730,33.585205,-117.623227,06059,780-211-22,060590320654010,11-12-2004,700000
272,7039692922,DTGD,20 Balmoral Pl,,Rancho Santa Margarita,CA,92688,8730,33.585082,-117.623168,06059,780-211-23,060590320654010,03-19-1999,296000
273,4421199167,DTGD,21 Balmoral Pl,,Rancho Santa Margarita,CA,92688,8732,33.584927,-117.623536,06059,780-211-24,060590320654010,06-17-2013,705000
274,2757455497,DTGD,19 Balmoral Pl,,Rancho Santa Margarita,CA,92688,8732,33.585057,-117.623570,06059,780-211-25,060590320654010,03-31-1999,315500
275,2003797159,DTGD,15 Balmoral Pl,,Rancho Santa Margarita,CA,92688,8732,33.585185,-117.623612,06059,780-211-26,060590320654010,09-23-2011,516000
276,6206656589,DTGD,11 Balmoral Pl,,Rancho Santa Margarita,CA,92688,8732,33.585325,-117.623652,06059,780-211-27,060590320654010,03-16-1999,321000
277,9346172724,DTTD,20 Chandler Pl,,Rancho Santa Margarita,CA,92688,8736,33.584872,-117.623769,06059,780-211-36,060590320654010,03-10-2010,550500
278,4736827985,DTGD,18 Chandler Pl,,Rancho Santa Margarita,CA,92688,8735,33.584786,-117.623931,06059,780-211-37,060590320654010,06-23-1999,330000
279,7851091733,DTGD,16 Chandler Pl,,Rancho Santa Margarita,CA,92688,8735,33.584728,-117.624081,06059,780-211-38,060590320654010,02-13-2001,345000
280,5522258910,DTGD,12 Chandler Pl,,Rancho Santa Margarita,CA,92688,8735,33.584665,-117.624243,06059,780-211-39,060590320654010,06-16-1999,334500
281,9524070080,DTGD,10 Chandler Pl,,Rancho Santa Margarita,CA,92688,8735,33.584641,-117.624517,06059,780-211-40,060590320654010,02-26-2013,673000
282,3147796586,DTGD,2 Chandler Pl,,Rancho Santa Margarita,CA,92688,8734,33.584897,-117.625098,06059,780-211-44,060590320654010,03-30-1999,331500
283,8164747483,DTGD,18 Edmonton Way,,Rancho Santa Margarita,CA,92688,8731,33.585215,-117.624583,06059,780-212-02,060590320654017,07-24-2013,735000
284,3792692203,DTGD,20 Edmonton Way,,Rancho Santa Margarita,CA,92688,8731,33.585312,-117.624462,06059,780-212-03,060590320654017,08-20-2001,365000
285,4271422488,DTGD,15 Chandler Pl,,Rancho Santa Margarita,CA,92688,8735,33.585028,-117.624241,06059,780-212-06,060590320654017,09-16-2013,725000
286,2787390201,DTGD,11 Chandler Pl,,Rancho Santa Margarita,CA,92688,8735,33.584959,-117.624445,06059,780-212-07,060590320654017,06-02-2004,780000
287,4861432959,DTGD,12 Wild Lilac Ln,,Rancho Santa Margarita,CA,92688,5561,33.593219,-117.626803,06059,787-211-09,060590320534002,12-23-1997,210500
288,3861877835,DTGD,16 Wild Lilac Ln,,Rancho Santa Margarita,CA,92688,5561,33.593087,-117.626556,06059,787-211-11,060590320534002,12-29-1997,200000
289,5646541625,DTGD,18 Wild Lilac Ln,,Rancho Santa Margarita,CA,92688,5561,33.593018,-117.626435,06059,787-211-12,060590320534002,12-29-1997,195000
290,8732721353,DTGD,20 Wild Lilac Ln,,Rancho Santa Margarita,CA,92688,5561,33.592945,-117.626307,06059,787-211-13,060590320534002,11-06-2002,375000
291,9856201098,DTGD,20 Silkwood Ln,,Rancho Santa Margarita,CA,92688,5513,33.594353,-117.625861,06059,787-211-51,060590320534003,12-10-1996,177500
292,7212715598,DTGD,18 Silkwood Ln,,Rancho Santa Margarita,CA,92688,5513,33.594475,-117.625831,06059,787-211-52,060590320534003,08-28-2012,360000
293,1300818252,DTGD,16 Silkwood Ln,,Rancho Santa Margarita,CA,92688,5513,33.594593,-117.625758,06059,787-211-53,060590320534003,06-26-2002,362000
294,3357723029,DTGD,11 Silkwood Ln,,Rancho Santa Margarita,CA,92688,5512,33.594796,-117.626030,06059,787-261-01,060590320534015,06-28-1996,180000
295,5836179575,DTGD,1 Tanglewood Ln,,Rancho Santa Margarita,CA,92688,5511,33.595286,-117.625894,06059,787-261-04,060590320534004,03-06-2003,375000
296,2552044368,DTGD,18 Acorn Rdg,,Rancho Santa Margarita,CA,92688,5510,33.595455,-117.625869,06059,787-261-05,060590320534004,03-26-2002,315000
297,1497792427,DTGD,20 Acorn Rdg,,Rancho Santa Margarita,CA,92688,5510,33.595434,-117.626017,06059,787-261-06,060590320534004,08-23-2019,681000
298,3344510682,DTGD,21 Acorn Rdg,,Rancho Santa Margarita,CA,92688,5508,33.595657,-117.626207,06059,787-261-08,060590320534002,06-09-1999,250000
299,5917757152,DTGD,19 Acorn Rdg,,Rancho Santa Margarita,CA,92688,5508,33.595688,-117.626061,06059,787-261-09,060590320534002,01-28-1999,255000
300,2812017930,DTGD,17 Acorn Rdg,,Rancho Santa Margarita,CA,92688,5508,33.595721,-117.625917,06059,787-261-10,060590320534002,05-03-1996,183000
301,8627258337,DTGD,15 Acorn Rdg,,Rancho Santa Margarita,CA,92688,5508,33.595754,-117.625765,06059,787-261-11,060590320534002,07-26-1996,193500
302,5692932438,DTGD,11 Acorn Rdg,,Rancho Santa Margarita,CA,92688,5508,33.595779,-117.625596,06059,787-261-12,060590320534002,07-31-1996,191500
303,7258058187,DTGD,1 Acorn Rdg,,Rancho Santa Margarita,CA,92688,5508,33.595674,-117.624994,06059,787-261-16,060590320534002,04-10-1998,200000
304,6341236840,DTGD,2 Willowbrook Ln,,Rancho Santa Margarita,CA,92688,5551,33.595645,-117.624817,06059,787-261-17,060590320534002,08-27-2010,484000
305,2805044400,DTGD,10 Willowbrook Ln,,Rancho Santa Margarita,CA,92688,5551,33.595365,-117.624854,06059,787-261-19,060590320534002,12-20-2016,585000
306,1083860849,DTGD,12 Willowbrook Ln,,Rancho Santa Margarita,CA,92688,5515,33.595043,-117.625039,06059,787-261-20,060590320534005,06-07-1999,225000
307,2014493756,DTGD,16 Willowbrook Ln,,Rancho Santa Margarita,CA,92688,5515,33.594923,-117.625083,06059,787-261-21,060590320534005,07-10-1996,185500
308,1571050743,DTGD,18 Willowbrook Ln,,Rancho Santa Margarita,CA,92688,5515,33.594802,-117.625128,06059,787-261-22,060590320534005,03-13-2000,240000
309,5770779602,DTGD,20 Willowbrook Ln,,Rancho Santa Margarita,CA,92688,5515,33.594681,-117.625171,06059,787-261-23,060590320534005,08-30-1996,171000
310,5287142931,DTGD,19 Willowbrook Ln,,Rancho Santa Margarita,CA,92688,5514,33.594830,-117.625435,06059,787-261-27,060590320534003,07-03-1996,194000
